"Area" "Item" "Year" "yield" "rain" "pest" "temp"
"4989" "Burkina Faso" "Yams" 1993 59603 748 17 28.58
"4990" "Burkina Faso" "Cassava" 1994 20000 748 6 28
"4991" "Burkina Faso" "Maize" 1994 16042 748 6 28
"4992" "Burkina Faso" "Potatoes" 1994 61538 748 6 28
"4993" "Burkina Faso" "Rice, paddy" 1994 19582 748 6 28
"4994" "Burkina Faso" "Sorghum" 1994 7793 748 6 28
"4995" "Burkina Faso" "Soybeans" 1994 9595 748 6 28
"4996" "Burkina Faso" "Sweet potatoes" 1994 55351 748 6 28
"4997" "Burkina Faso" "Yams" 1994 53043 748 6 28
"4998" "Burkina Faso" "Cassava" 1995 20000 748 3.04 28.46
"4999" "Burkina Faso" "Maize" 1995 11441 748 3.04 28.46
"5000" "Burkina Faso" "Potatoes" 1995 62500 748 3.04 28.46
"5001" "Burkina Faso" "Rice, paddy" 1995 19249 748 3.04 28.46
"5002" "Burkina Faso" "Sorghum" 1995 8758 748 3.04 28.46
"5003" "Burkina Faso" "Soybeans" 1995 27319 748 3.04 28.46
"5004" "Burkina Faso" "Sweet potatoes" 1995 36755 748 3.04 28.46
"5005" "Burkina Faso" "Yams" 1995 69212 748 3.04 28.46
"5006" "Burkina Faso" "Cassava" 1996 20489 748 39.16 28.74
"5007" "Burkina Faso" "Maize" 1996 15521 748 39.16 28.74
"5008" "Burkina Faso" "Potatoes" 1996 28605 748 39.16 28.74
"5009" "Burkina Faso" "Rice, paddy" 1996 23883 748 39.16 28.74
"5010" "Burkina Faso" "Sorghum" 1996 9095 748 39.16 28.74
"5011" "Burkina Faso" "Soybeans" 1996 10710 748 39.16 28.74
"5012" "Burkina Faso" "Sweet potatoes" 1996 62201 748 39.16 28.74
"5013" "Burkina Faso" "Yams" 1996 73799 748 39.16 28.74
"5014" "Burkina Faso" "Cassava" 1997 20557 748 75.29 28.52
"5015" "Burkina Faso" "Maize" 1997 15185 748 75.29 28.52
"5016" "Burkina Faso" "Potatoes" 1997 23981 748 75.29 28.52
"5017" "Burkina Faso" "Rice, paddy" 1997 15750 748 75.29 28.52
"5018" "Burkina Faso" "Sorghum" 1997 6804 748 75.29 28.52
"5019" "Burkina Faso" "Soybeans" 1997 9514 748 75.29 28.52
"5020" "Burkina Faso" "Sweet potatoes" 1997 52003 748 75.29 28.52
"5021" "Burkina Faso" "Yams" 1997 69169 748 75.29 28.52
"5022" "Burkina Faso" "Cassava" 1998 20706 748 111.41 28.95
"5023" "Burkina Faso" "Maize" 1998 13919 748 111.41 28.95
"5024" "Burkina Faso" "Potatoes" 1998 24321 748 111.41 28.95
"5025" "Burkina Faso" "Rice, paddy" 1998 19388 748 111.41 28.95
"5026" "Burkina Faso" "Sorghum" 1998 8541 748 111.41 28.95
"5027" "Burkina Faso" "Soybeans" 1998 10308 748 111.41 28.95
"5028" "Burkina Faso" "Sweet potatoes" 1998 56110 748 111.41 28.95
"5029" "Burkina Faso" "Yams" 1998 66929 748 111.41 28.95
"5030" "Burkina Faso" "Cassava" 1999 20902 748 93.43 28.45
"5031" "Burkina Faso" "Maize" 1999 16241 748 93.43 28.45
"5032" "Burkina Faso" "Potatoes" 1999 22000 748 93.43 28.45
"5033" "Burkina Faso" "Rice, paddy" 1999 24824 748 93.43 28.45
"5034" "Burkina Faso" "Sorghum" 1999 8857 748 93.43 28.45
"5035" "Burkina Faso" "Soybeans" 1999 13310 748 93.43 28.45
"5036" "Burkina Faso" "Sweet potatoes" 1999 84033 748 93.43 28.45
"5037" "Burkina Faso" "Yams" 1999 65350 748 93.43 28.45
"5038" "Burkina Faso" "Cassava" 2000 21037 748 75.44 28.6
"5039" "Burkina Faso" "Maize" 2000 17543 748 75.44 28.6
"5040" "Burkina Faso" "Potatoes" 2000 21233 748 75.44 28.6
"5041" "Burkina Faso" "Rice, paddy" 2000 25675 748 75.44 28.6
"5042" "Burkina Faso" "Sorghum" 2000 8295 748 75.44 28.6
"5043" "Burkina Faso" "Soybeans" 2000 8519 748 75.44 28.6
"5044" "Burkina Faso" "Sweet potatoes" 2000 133168 748 75.44 28.6
"5045" "Burkina Faso" "Yams" 2000 82928 748 75.44 28.6
"5046" "Burkina Faso" "Cassava" 2001 21388 748 57.46 28.77
"5047" "Burkina Faso" "Maize" 2001 18115 748 57.46 28.77
"5048" "Burkina Faso" "Potatoes" 2001 15852 748 57.46 28.77
"5049" "Burkina Faso" "Rice, paddy" 2001 18795 748 57.46 28.77
"5050" "Burkina Faso" "Sorghum" 2001 9278 748 57.46 28.77
"5051" "Burkina Faso" "Soybeans" 2001 13053 748 57.46 28.77
"5052" "Burkina Faso" "Sweet potatoes" 2001 78415 748 57.46 28.77
"5053" "Burkina Faso" "Yams" 2001 69481 748 57.46 28.77
"5054" "Burkina Faso" "Cassava" 2002 21551 748 39.47 28.97
"5055" "Burkina Faso" "Maize" 2002 17381 748 39.47 28.97
"5056" "Burkina Faso" "Potatoes" 2002 20527 748 39.47 28.97
"5057" "Burkina Faso" "Rice, paddy" 2002 19010 748 39.47 28.97
"5058" "Burkina Faso" "Sorghum" 2002 9252 748 39.47 28.97
"5059" "Burkina Faso" "Soybeans" 2002 11119 748 39.47 28.97
"5060" "Burkina Faso" "Sweet potatoes" 2002 61708 748 39.47 28.97
"5061" "Burkina Faso" "Yams" 2002 83373 748 39.47 28.97
"5062" "Burkina Faso" "Cassava" 2004 22411 748 1.28 28.9
"5063" "Burkina Faso" "Maize" 2004 12666 748 1.28 28.9
"5064" "Burkina Faso" "Potatoes" 2004 18849 748 1.28 28.9
"5065" "Burkina Faso" "Rice, paddy" 2004 15047 748 1.28 28.9
"5066" "Burkina Faso" "Sorghum" 2004 9731 748 1.28 28.9
"5067" "Burkina Faso" "Soybeans" 2004 11545 748 1.28 28.9
"5068" "Burkina Faso" "Sweet potatoes" 2004 69167 748 1.28 28.9
"5069" "Burkina Faso" "Yams" 2004 74208 748 1.28 28.9
"5070" "Burkina Faso" "Cassava" 2005 21952 748 92.21 29.18
"5071" "Burkina Faso" "Maize" 2005 18058 748 92.21 29.18
"5072" "Burkina Faso" "Potatoes" 2005 20000 748 92.21 29.18
"5073" "Burkina Faso" "Rice, paddy" 2005 17791 748 92.21 29.18
"5074" "Burkina Faso" "Sorghum" 2005 10919 748 92.21 29.18
"5075" "Burkina Faso" "Soybeans" 2005 17025 748 92.21 29.18
"5076" "Burkina Faso" "Sweet potatoes" 2005 83331 748 92.21 29.18
"5077" "Burkina Faso" "Yams" 2005 75306 748 92.21 29.18
"5078" "Burkina Faso" "Cassava" 2006 21316 748 109.24 28.92
"5079" "Burkina Faso" "Maize" 2006 19444 748 109.24 28.92
"5080" "Burkina Faso" "Potatoes" 2006 20000 748 109.24 28.92
"5081" "Burkina Faso" "Rice, paddy" 2006 25724 748 109.24 28.92
"5082" "Burkina Faso" "Sorghum" 2006 11393 748 109.24 28.92
"5083" "Burkina Faso" "Soybeans" 2006 11421 748 109.24 28.92
"5084" "Burkina Faso" "Sweet potatoes" 2006 125728 748 109.24 28.92
"5085" "Burkina Faso" "Yams" 2006 85482 748 109.24 28.92
"5086" "Burkina Faso" "Cassava" 2007 23030 748 292.05 28.96
"5087" "Burkina Faso" "Maize" 2007 11736 748 292.05 28.96
"5088" "Burkina Faso" "Potatoes" 2007 20000 748 292.05 28.96
"5089" "Burkina Faso" "Rice, paddy" 2007 17002 748 292.05 28.96
"5090" "Burkina Faso" "Sorghum" 2007 9374 748 292.05 28.96
"5091" "Burkina Faso" "Soybeans" 2007 11250 748 292.05 28.96
"5092" "Burkina Faso" "Sweet potatoes" 2007 90640 748 292.05 28.96
"5093" "Burkina Faso" "Yams" 2007 65200 748 292.05 28.96
"5094" "Burkina Faso" "Cassava" 2008 19060 748 190.92 28.4
"5095" "Burkina Faso" "Maize" 2008 16662 748 190.92 28.4
"5096" "Burkina Faso" "Potatoes" 2008 17954 748 190.92 28.4
"5097" "Burkina Faso" "Rice, paddy" 2008 24355 748 190.92 28.4
"5098" "Burkina Faso" "Sorghum" 2008 9859 748 190.92 28.4
"5099" "Burkina Faso" "Soybeans" 2008 27290 748 190.92 28.4
"5100" "Burkina Faso" "Sweet potatoes" 2008 110907 748 190.92 28.4
"5101" "Burkina Faso" "Yams" 2008 71895 748 190.92 28.4
"5102" "Burkina Faso" "Cassava" 2009 17452 748 132.3 29.05
"5103" "Burkina Faso" "Maize" 2009 15286 748 132.3 29.05
"5104" "Burkina Faso" "Potatoes" 2009 18111 748 132.3 29.05
"5105" "Burkina Faso" "Rice, paddy" 2009 23154 748 132.3 29.05
"5106" "Burkina Faso" "Sorghum" 2009 9204 748 132.3 29.05
"5107" "Burkina Faso" "Soybeans" 2009 14542 748 132.3 29.05
"5108" "Burkina Faso" "Sweet potatoes" 2009 126965 748 132.3 29.05
"5109" "Burkina Faso" "Yams" 2009 94186 748 132.3 29.05
"5110" "Burkina Faso" "Cassava" 2010 15659 748 442.89 29.17
"5111" "Burkina Faso" "Maize" 2010 14342 748 442.89 29.17
"5112" "Burkina Faso" "Potatoes" 2010 18998 748 442.89 29.17
"5113" "Burkina Faso" "Rice, paddy" 2010 20238 748 442.89 29.17
"5114" "Burkina Faso" "Sorghum" 2010 10036 748 442.89 29.17
"5115" "Burkina Faso" "Soybeans" 2010 12562 748 442.89 29.17
"5116" "Burkina Faso" "Sweet potatoes" 2010 102743 748 442.89 29.17
"5117" "Burkina Faso" "Yams" 2010 66518 748 442.89 29.17
"5118" "Burkina Faso" "Cassava" 2011 13548 748 843 29.03
"5119" "Burkina Faso" "Maize" 2011 15356 748 843 29.03
"5120" "Burkina Faso" "Potatoes" 2011 19159 748 843 29.03
"5121" "Burkina Faso" "Rice, paddy" 2011 17676 748 843 29.03
"5122" "Burkina Faso" "Sorghum" 2011 8952 748 843 29.03
"5123" "Burkina Faso" "Soybeans" 2011 8873 748 843 29.03
"5124" "Burkina Faso" "Sweet potatoes" 2011 190326 748 843 29.03
"5125" "Burkina Faso" "Yams" 2011 74827 748 843 29.03
"5126" "Burkina Faso" "Cassava" 2012 13636 748 843 28.67
"5127" "Burkina Faso" "Maize" 2012 18386 748 843 28.67
"5128" "Burkina Faso" "Potatoes" 2012 19320 748 843 28.67
"5129" "Burkina Faso" "Rice, paddy" 2012 23336 748 843 28.67
"5130" "Burkina Faso" "Sorghum" 2012 10755 748 843 28.67
"5131" "Burkina Faso" "Soybeans" 2012 10949 748 843 28.67
"5132" "Burkina Faso" "Sweet potatoes" 2012 83073 748 843 28.67
"5133" "Burkina Faso" "Yams" 2012 90785 748 843 28.67
"5134" "Burkina Faso" "Cassava" 2013 13594 748 843 29.41
"5135" "Burkina Faso" "Maize" 2013 17353 748 843 29.41
"5136" "Burkina Faso" "Potatoes" 2013 19481 748 843 29.41
"5137" "Burkina Faso" "Rice, paddy" 2013 21993 748 843 29.41
"5138" "Burkina Faso" "Sorghum" 2013 10409 748 843 29.41
"5139" "Burkina Faso" "Soybeans" 2013 13512 748 843 29.41
"5140" "Burkina Faso" "Sweet potatoes" 2013 146793 748 843 29.41
"5141" "Burkina Faso" "Yams" 2013 58594 748 843 29.41
"5142" "Burundi" "Cassava" 1990 88969 1274 92.08 21.15
"5143" "Burundi" "Maize" 1990 13540 1274 92.08 21.15
"5144" "Burundi" "Potatoes" 1990 34836 1274 92.08 21.15
"5145" "Burundi" "Rice, paddy" 1990 33333 1274 92.08 21.15
"5146" "Burundi" "Sorghum" 1990 10983 1274 92.08 21.15
"5147" "Burundi" "Soybeans" 1990 10000 1274 92.08 21.15
"5148" "Burundi" "Sweet potatoes" 1990 64427 1274 92.08 21.15
"5149" "Burundi" "Wheat" 1990 7478 1274 92.08 21.15
"5150" "Burundi" "Yams" 1990 57576 1274 92.08 21.15
"5151" "Burundi" "Cassava" 1991 89785 1274 92.08 20.97
"5152" "Burundi" "Maize" 1991 13887 1274 92.08 20.97
"5153" "Burundi" "Potatoes" 1991 32454 1274 92.08 20.97
"5154" "Burundi" "Rice, paddy" 1991 30923 1274 92.08 20.97
"5155" "Burundi" "Sorghum" 1991 11241 1274 92.08 20.97
"5156" "Burundi" "Soybeans" 1991 10000 1274 92.08 20.97
"5157" "Burundi" "Sweet potatoes" 1991 64810 1274 92.08 20.97
"5158" "Burundi" "Wheat" 1991 7333 1274 92.08 20.97
"5159" "Burundi" "Yams" 1991 55714 1274 92.08 20.97
"5160" "Burundi" "Cassava" 1992 92046 1274 92.08 21.31
"5161" "Burundi" "Maize" 1992 14218 1274 92.08 21.31
"5162" "Burundi" "Potatoes" 1992 33357 1274 92.08 21.31
"5163" "Burundi" "Rice, paddy" 1992 31077 1274 92.08 21.31
"5164" "Burundi" "Sorghum" 1992 11517 1274 92.08 21.31
"5165" "Burundi" "Soybeans" 1992 8943 1274 92.08 21.31
"5166" "Burundi" "Sweet potatoes" 1992 63418 1274 92.08 21.31
"5167" "Burundi" "Wheat" 1992 7120 1274 92.08 21.31
"5168" "Burundi" "Yams" 1992 55479 1274 92.08 21.31
"5169" "Burundi" "Cassava" 1993 90264 1274 96.99 21.17
"5170" "Burundi" "Maize" 1993 14342 1274 96.99 21.17
"5171" "Burundi" "Potatoes" 1993 28125 1274 96.99 21.17
"5172" "Burundi" "Rice, paddy" 1993 31398 1274 96.99 21.17
"5173" "Burundi" "Sorghum" 1993 11259 1274 96.99 21.17
"5174" "Burundi" "Soybeans" 1993 8694 1274 96.99 21.17
"5175" "Burundi" "Sweet potatoes" 1993 64762 1274 96.99 21.17
"5176" "Burundi" "Wheat" 1993 7748 1274 96.99 21.17
"5177" "Burundi" "Yams" 1993 55547 1274 96.99 21.17
"5178" "Burundi" "Cassava" 1994 87884 1274 84.45 21.25
"5179" "Burundi" "Maize" 1994 12276 1274 84.45 21.25
"5180" "Burundi" "Potatoes" 1994 29453 1274 84.45 21.25
"5181" "Burundi" "Rice, paddy" 1994 31099 1274 84.45 21.25
"5182" "Burundi" "Sorghum" 1994 9938 1274 84.45 21.25
"5183" "Burundi" "Soybeans" 1994 8000 1274 84.45 21.25
"5184" "Burundi" "Sweet potatoes" 1994 60149 1274 84.45 21.25
"5185" "Burundi" "Wheat" 1994 8824 1274 84.45 21.25
"5186" "Burundi" "Yams" 1994 55734 1274 84.45 21.25
"5187" "Burundi" "Cassava" 1995 86870 1274 144.2 21.55
"5188" "Burundi" "Maize" 1995 12752 1274 144.2 21.55
"5189" "Burundi" "Potatoes" 1995 29691 1274 144.2 21.55
"5190" "Burundi" "Rice, paddy" 1995 26819 1274 144.2 21.55
"5191" "Burundi" "Sorghum" 1995 13168 1274 144.2 21.55
"5192" "Burundi" "Soybeans" 1995 8368 1274 144.2 21.55
"5193" "Burundi" "Sweet potatoes" 1995 61230 1274 144.2 21.55
"5194" "Burundi" "Wheat" 1995 7440 1274 144.2 21.55
"5195" "Burundi" "Yams" 1995 55955 1274 144.2 21.55
"5196" "Burundi" "Cassava" 1996 85779 1274 207.1 21.18
"5197" "Burundi" "Maize" 1996 13133 1274 207.1 21.18
"5198" "Burundi" "Potatoes" 1996 28825 1274 207.1 21.18
"5199" "Burundi" "Rice, paddy" 1996 27873 1274 207.1 21.18
"5200" "Burundi" "Sorghum" 1996 13206 1274 207.1 21.18
"5201" "Burundi" "Soybeans" 1996 8305 1274 207.1 21.18
"5202" "Burundi" "Sweet potatoes" 1996 62061 1274 207.1 21.18
"5203" "Burundi" "Wheat" 1996 7728 1274 207.1 21.18
"5204" "Burundi" "Yams" 1996 56264 1274 207.1 21.18
"5205" "Burundi" "Cassava" 1997 86182 1274 117.56 21.51
"5206" "Burundi" "Maize" 1997 12608 1274 117.56 21.51
"5207" "Burundi" "Potatoes" 1997 32397 1274 117.56 21.51
"5208" "Burundi" "Rice, paddy" 1997 32551 1274 117.56 21.51
"5209" "Burundi" "Sorghum" 1997 12401 1274 117.56 21.51
"5210" "Burundi" "Soybeans" 1997 8282 1274 117.56 21.51
"5211" "Burundi" "Sweet potatoes" 1997 61879 1274 117.56 21.51
"5212" "Burundi" "Wheat" 1997 7742 1274 117.56 21.51
"5213" "Burundi" "Yams" 1997 56226 1274 117.56 21.51
"5214" "Burundi" "Cassava" 1998 88820 1274 107.29 21.56
"5215" "Burundi" "Maize" 1998 11463 1274 107.29 21.56
"5216" "Burundi" "Potatoes" 1998 25950 1274 107.29 21.56
"5217" "Burundi" "Rice, paddy" 1998 29927 1274 107.29 21.56
"5218" "Burundi" "Sorghum" 1998 12487 1274 107.29 21.56
"5219" "Burundi" "Soybeans" 1998 8000 1274 107.29 21.56
"5220" "Burundi" "Sweet potatoes" 1998 59048 1274 107.29 21.56
"5221" "Burundi" "Wheat" 1998 8148 1274 107.29 21.56
"5222" "Burundi" "Yams" 1998 56668 1274 107.29 21.56
"5223" "Burundi" "Cassava" 1999 88212 1274 150.24 21.01
"5224" "Burundi" "Maize" 1999 11192 1274 150.24 21.01
"5225" "Burundi" "Potatoes" 1999 24393 1274 150.24 21.01
"5226" "Burundi" "Rice, paddy" 1999 32572 1274 150.24 21.01
"5227" "Burundi" "Sorghum" 1999 11998 1274 150.24 21.01
"5228" "Burundi" "Soybeans" 1999 7778 1274 150.24 21.01
"5229" "Burundi" "Sweet potatoes" 1999 65551 1274 150.24 21.01
"5230" "Burundi" "Wheat" 1999 7085 1274 150.24 21.01
"5231" "Burundi" "Yams" 1999 58009 1274 150.24 21.01
"5232" "Burundi" "Cassava" 2000 89953 1274 109.87 21.32
"5233" "Burundi" "Maize" 2000 10521 1274 109.87 21.32
"5234" "Burundi" "Potatoes" 2000 25242 1274 109.87 21.32
"5235" "Burundi" "Rice, paddy" 2000 30399 1274 109.87 21.32
"5236" "Burundi" "Sorghum" 2000 12132 1274 109.87 21.32
"5237" "Burundi" "Soybeans" 2000 7273 1274 109.87 21.32
"5238" "Burundi" "Sweet potatoes" 2000 62489 1274 109.87 21.32
"5239" "Burundi" "Wheat" 2000 6774 1274 109.87 21.32
"5240" "Burundi" "Yams" 2000 60175 1274 109.87 21.32
"5241" "Burundi" "Cassava" 2001 89591 1274 72.56 21.24
"5242" "Burundi" "Maize" 2001 10817 1274 72.56 21.24
"5243" "Burundi" "Potatoes" 2001 25757 1274 72.56 21.24
"5244" "Burundi" "Rice, paddy" 2001 32063 1274 72.56 21.24
"5245" "Burundi" "Sorghum" 2001 12559 1274 72.56 21.24
"5246" "Burundi" "Soybeans" 2001 7500 1274 72.56 21.24
"5247" "Burundi" "Sweet potatoes" 2001 65072 1274 72.56 21.24
"5248" "Burundi" "Wheat" 2001 8667 1274 72.56 21.24
"5249" "Burundi" "Yams" 2001 58376 1274 72.56 21.24
"5250" "Burundi" "Cassava" 2002 91456 1274 98.1 21.45
"5251" "Burundi" "Maize" 2002 10931 1274 98.1 21.45
"5252" "Burundi" "Potatoes" 2002 26760 1274 98.1 21.45
"5253" "Burundi" "Rice, paddy" 2002 32629 1274 98.1 21.45
"5254" "Burundi" "Sorghum" 2002 12850 1274 98.1 21.45
"5255" "Burundi" "Soybeans" 2002 7500 1274 98.1 21.45
"5256" "Burundi" "Sweet potatoes" 2002 67215 1274 98.1 21.45
"5257" "Burundi" "Wheat" 2002 8290 1274 98.1 21.45
"5258" "Burundi" "Yams" 2002 58376 1274 98.1 21.45
"5259" "Burundi" "Cassava" 2004 79083 1274 508.26 21.71
"5260" "Burundi" "Maize" 2004 10807 1274 508.26 21.71
"5261" "Burundi" "Potatoes" 2004 28732 1274 508.26 21.71
"5262" "Burundi" "Rice, paddy" 2004 32924 1274 508.26 21.71
"5263" "Burundi" "Sorghum" 2004 13486 1274 508.26 21.71
"5264" "Burundi" "Soybeans" 2004 7500 1274 508.26 21.71
"5265" "Burundi" "Sweet potatoes" 2004 66752 1274 508.26 21.71
"5266" "Burundi" "Wheat" 2004 8326 1274 508.26 21.71
"5267" "Burundi" "Yams" 2004 55067 1274 508.26 21.71
"5268" "Burundi" "Cassava" 2005 75230 1274 304.83 22.29
"5269" "Burundi" "Maize" 2005 10833 1274 304.83 22.29
"5270" "Burundi" "Potatoes" 2005 25483 1274 304.83 22.29
"5271" "Burundi" "Rice, paddy" 2005 34144 1274 304.83 22.29
"5272" "Burundi" "Sorghum" 2005 14042 1274 304.83 22.29
"5273" "Burundi" "Soybeans" 2005 7778 1274 304.83 22.29
"5274" "Burundi" "Sweet potatoes" 2005 65368 1274 304.83 22.29
"5275" "Burundi" "Wheat" 2005 7387 1274 304.83 22.29
"5276" "Burundi" "Yams" 2005 52836 1274 304.83 22.29
"5277" "Burundi" "Cassava" 2006 87864 1274 190.51 21.83
"5278" "Burundi" "Maize" 2006 10159 1274 190.51 21.83
"5279" "Burundi" "Potatoes" 2006 26176 1274 190.51 21.83
"5280" "Burundi" "Rice, paddy" 2006 33322 1274 190.51 21.83
"5281" "Burundi" "Sorghum" 2006 12654 1274 190.51 21.83
"5282" "Burundi" "Soybeans" 2006 7895 1274 190.51 21.83
"5283" "Burundi" "Sweet potatoes" 2006 66985 1274 190.51 21.83
"5284" "Burundi" "Wheat" 2006 8007 1274 190.51 21.83
"5285" "Burundi" "Yams" 2006 56615 1274 190.51 21.83
"5286" "Burundi" "Cassava" 2007 87275 1274 412.66 21.28
"5287" "Burundi" "Maize" 2007 10244 1274 412.66 21.28
"5288" "Burundi" "Potatoes" 2007 34521 1274 412.66 21.28
"5289" "Burundi" "Rice, paddy" 2007 33767 1274 412.66 21.28
"5290" "Burundi" "Sorghum" 2007 12964 1274 412.66 21.28
"5291" "Burundi" "Soybeans" 2007 7750 1274 412.66 21.28
"5292" "Burundi" "Sweet potatoes" 2007 66692 1274 412.66 21.28
"5293" "Burundi" "Wheat" 2007 8407 1274 412.66 21.28
"5294" "Burundi" "Yams" 2007 57103 1274 412.66 21.28
"5295" "Burundi" "Cassava" 2008 64718 1274 456.44 21.29
"5296" "Burundi" "Maize" 2008 10041 1274 456.44 21.29
"5297" "Burundi" "Potatoes" 2008 26273 1274 456.44 21.29
"5298" "Burundi" "Rice, paddy" 2008 32203 1274 456.44 21.29
"5299" "Burundi" "Sorghum" 2008 12874 1274 456.44 21.29
"5300" "Burundi" "Soybeans" 2008 7683 1274 456.44 21.29
"5301" "Burundi" "Sweet potatoes" 2008 65947 1274 456.44 21.29
"5302" "Burundi" "Wheat" 2008 8431 1274 456.44 21.29
"5303" "Burundi" "Yams" 2008 57869 1274 456.44 21.29
"5304" "Burundi" "Cassava" 2009 41867 1274 177.75 21.42
"5305" "Burundi" "Maize" 2009 10032 1274 177.75 21.42
"5306" "Burundi" "Potatoes" 2009 27711 1274 177.75 21.42
"5307" "Burundi" "Rice, paddy" 2009 32680 1274 177.75 21.42
"5308" "Burundi" "Sorghum" 2009 12885 1274 177.75 21.42
"5309" "Burundi" "Soybeans" 2009 7619 1274 177.75 21.42
"5310" "Burundi" "Sweet potatoes" 2009 67125 1274 177.75 21.42
"5311" "Burundi" "Wheat" 2009 8583 1274 177.75 21.42
"5312" "Burundi" "Yams" 2009 55000 1274 177.75 21.42
"5313" "Burundi" "Cassava" 2010 40629 1274 264.53 21.75
"5314" "Burundi" "Maize" 2010 10511 1274 264.53 21.75
"5315" "Burundi" "Potatoes" 2010 42521 1274 264.53 21.75
"5316" "Burundi" "Rice, paddy" 2010 28268 1274 264.53 21.75
"5317" "Burundi" "Sorghum" 2010 10701 1274 264.53 21.75
"5318" "Burundi" "Soybeans" 2010 7752 1274 264.53 21.75
"5319" "Burundi" "Sweet potatoes" 2010 77508 1274 264.53 21.75
"5320" "Burundi" "Wheat" 2010 7393 1274 264.53 21.75
"5321" "Burundi" "Yams" 2010 64079 1274 264.53 21.75
"5322" "Burundi" "Cassava" 2011 39948 1274 75.64 21.23
"5323" "Burundi" "Maize" 2011 11023 1274 75.64 21.23
"5324" "Burundi" "Potatoes" 2011 45493 1274 75.64 21.23
"5325" "Burundi" "Rice, paddy" 2011 26876 1274 75.64 21.23
"5326" "Burundi" "Sorghum" 2011 8205 1274 75.64 21.23
"5327" "Burundi" "Soybeans" 2011 7764 1274 75.64 21.23
"5328" "Burundi" "Sweet potatoes" 2011 78801 1274 75.64 21.23
"5329" "Burundi" "Wheat" 2011 7129 1274 75.64 21.23
"5330" "Burundi" "Yams" 2011 68989 1274 75.64 21.23
"5331" "Burundi" "Cassava" 2012 42092 1274 98.59 21.44
"5332" "Burundi" "Maize" 2012 11763 1274 98.59 21.44
"5333" "Burundi" "Potatoes" 2012 31165 1274 98.59 21.44
"5334" "Burundi" "Rice, paddy" 2012 21041 1274 98.59 21.44
"5335" "Burundi" "Sorghum" 2012 5890 1274 98.59 21.44
"5336" "Burundi" "Soybeans" 2012 7283 1274 98.59 21.44
"5337" "Burundi" "Sweet potatoes" 2012 65035 1274 98.59 21.44
"5338" "Burundi" "Wheat" 2012 4448 1274 98.59 21.44
"5339" "Burundi" "Yams" 2012 90258 1274 98.59 21.44
"5340" "Burundi" "Cassava" 2013 68749 1274 956.06 21.53
"5341" "Burundi" "Maize" 2013 13218 1274 956.06 21.53
"5342" "Burundi" "Potatoes" 2013 62252 1274 956.06 21.53
"5343" "Burundi" "Rice, paddy" 2013 19130 1274 956.06 21.53
"5344" "Burundi" "Sorghum" 2013 6513 1274 956.06 21.53
"5345" "Burundi" "Soybeans" 2013 9554 1274 956.06 21.53
"5346" "Burundi" "Sweet potatoes" 2013 104528 1274 956.06 21.53
"5347" "Burundi" "Wheat" 2013 7276 1274 956.06 21.53
"5348" "Burundi" "Yams" 2013 79279 1274 956.06 21.53
"5349" "Cameroon" "Cassava" 1990 164386 1604 450.01 25.08
"5350" "Cameroon" "Maize" 1990 18543 1604 450.01 25.08
"5351" "Cameroon" "Plantains and others" 1990 51150 1604 450.01 25.08
"5352" "Cameroon" "Potatoes" 1990 16142 1604 450.01 25.08
"5353" "Cameroon" "Rice, paddy" 1990 49999 1604 450.01 25.08
"5354" "Cameroon" "Sorghum" 1990 8489 1604 450.01 25.08
"5355" "Cameroon" "Soybeans" 1990 6000 1604 450.01 25.08
"5356" "Cameroon" "Sweet potatoes" 1990 78150 1604 450.01 25.08
"5357" "Cameroon" "Wheat" 1990 15000 1604 450.01 25.08
"5358" "Cameroon" "Yams" 1990 39310 1604 450.01 25.08
"5359" "Cameroon" "Cassava" 1991 162200 1604 99.09 24.99
"5360" "Cameroon" "Maize" 1991 19800 1604 99.09 24.99
"5361" "Cameroon" "Plantains and others" 1991 53222 1604 99.09 24.99
"5362" "Cameroon" "Potatoes" 1991 16875 1604 99.09 24.99
"5363" "Cameroon" "Rice, paddy" 1991 36400 1604 99.09 24.99
"5364" "Cameroon" "Sorghum" 1991 7692 1604 99.09 24.99
"5365" "Cameroon" "Soybeans" 1991 6034 1604 99.09 24.99
"5366" "Cameroon" "Sweet potatoes" 1991 63103 1604 99.09 24.99
"5367" "Cameroon" "Wheat" 1991 12863 1604 99.09 24.99
"5368" "Cameroon" "Yams" 1991 50000 1604 99.09 24.99
"5369" "Cameroon" "Cassava" 1992 136333 1604 1137.56 24.6
"5370" "Cameroon" "Maize" 1992 13974 1604 1137.56 24.6
"5371" "Cameroon" "Plantains and others" 1992 54632 1604 1137.56 24.6
"5372" "Cameroon" "Potatoes" 1992 20500 1604 1137.56 24.6
"5373" "Cameroon" "Rice, paddy" 1992 35000 1604 1137.56 24.6
"5374" "Cameroon" "Sorghum" 1992 7600 1604 1137.56 24.6
"5375" "Cameroon" "Soybeans" 1992 6061 1604 1137.56 24.6
"5376" "Cameroon" "Sweet potatoes" 1992 62643 1604 1137.56 24.6
"5377" "Cameroon" "Wheat" 1992 12884 1604 1137.56 24.6
"5378" "Cameroon" "Yams" 1992 55238 1604 1137.56 24.6
"5379" "Cameroon" "Cassava" 1993 131840 1604 774.49 24.9
"5380" "Cameroon" "Maize" 1993 11267 1604 774.49 24.9
